id,slug,title,image,image_alt,gender,price_15ml,price_30ml,price_50ml,brand,top_notes,heart_notes,base_notes,link,stock_status
1172,encelade,Encelade,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MARC---ANTOINE-BARROIS---ENCELADE-FOR-UNISEX.jpg,,Unisex,38.00,70.00,110.00,Marc - Antoıne Barroıs,vetivera,"səndəl, rəvənd","sidr, tonka-lobyası",https://www.etirsah.com/az/product/1172,Stokda Var
1174,ganymede,Ganymede,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MARC---ANTOINE-BARROIS---GANYMEDE-FOR-UNISEX.jpg,,Unisex,32.00,55.00,90.00,Marc - Antoıne Barroıs,"naringi-mandarin, zəfəran","bənövşə-yarpağı, osmantus, ödotu","müşk, paçuli, sidr, mineral-notlar, zamş, akigalawood",https://www.etirsah.com/az/product/1174,Stokda Var
1173,ganymede,Ganymede,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MARC---ANTOINE-BARROIS---GANYMEDE-FOR-UNISEX.jpg,,Unisex,38.00,70.00,110.00,Marc - Antoıne Barroıs,"naringi-mandarin, zəfəran","bənövşə-yarpağı, osmantus, ödotu","müşk, paçuli, sidr, mineral-notlar, zamş, akigalawood",https://www.etirsah.com/az/product/1173,Stokda Var
1175,daisy-eau-so-fresh,Daisy Eau So Fresh,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MARC-JACOBS---DAISY-EAU-SO-FRESH-FOR-WOMEN.jpg,,Qadın,20.00,35.00,55.00,Marc Jacobs,"armud, moruq, qreyfrut, yaşıl-notlar","bənövşə, jasmin, liçi, qızılgül, alma-çiçəyi","müşk, gavalı, virciniya-sidri",https://www.etirsah.com/az/product/1175,Stokda Var
1177,decadence,Decadence,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MARC-JACOBS---DECADENCE-FOR-WOMEN.jpg,,Qadın,20.00,35.00,55.00,Marc Jacobs,"süsən, zəfəran, gavalı","bolqar-qızılgülü, süsən-kökü, ərəb-jasmini","papirus, vetivera, ənbər",https://www.etirsah.com/az/product/1177,Stokda Var
1178,perfect,Perfect,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MARC-JACOBS---PERFECT-FOR-WOMEN.jpg,,Qadın,20.00,35.00,55.00,Marc Jacobs,"nərgiz, rəvənd",badam-südü,"sidr, kaşmeran",https://www.etirsah.com/az/product/1178,Stokda Var
1179,falcon-leather,Falcon Leather,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MATIERE-PREMIERE---FALCON-LEATHER-FOR-UNISEX.jpg,,Unisex,50.00,95.00,150.00,Matiere Premiere,"labdanum, zəfəran",tozağacı-qatranı,"benzoin, aqar-ağacı-ud",https://www.etirsah.com/az/product/1179,Stokda Var
1180,african-leather,African Leather,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MEMO/MEMO---AFRICAN-LEATHER-FOR-UNISEX.jpg,,Unisex,38.00,70.00,110.00,Memo,"berqamot, hil, zəfəran","zirə, ətirşah","dəri, müşk, paçuli, vetivera, aqar-ağacı-ud",https://www.etirsah.com/az/product/1180,Stokda Var
1182,french-leather,French Leather,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MEMO/MEMO---FRENCH-LEATHER-FOR-UNISEX.jpg,,Unisex,20.00,35.00,55.00,Memo,"çəhrayı-istiot, laym, müşk-sürvəsi-adaçayı, ardıc, qızılgül-suyu","ağ-sidr, qətranlar","müşk, vetivera, zamş",https://www.etirsah.com/az/product/1182,Stokda Var
1183,irish-leather,Irish Leather,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MEMO/MEMO---IRISH-LEATHER-FOR-UNISEX.jpg,,Unisex,25.00,45.00,70.00,Memo,ardıc-giləmeyvəsi,"dəri, ənbər","tonka-lobyası, mate",https://www.etirsah.com/az/product/1183,Stokda Var
1185,italian-leather,Italian Leather,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MEMO/MEMO---ITALIAN-LEATHER-FOR-UNISEX.jpg,,Unisex,32.00,55.00,90.00,Memo,"dəri, vanil, pomidor","labdanum, müşk-sürvəsi-adaçayı, süsən-kökü, qalbanum, pomidor-yarpağı","benzoin, dəri, səndəl, vanil, opoponaks, mirra, tolu-balzamı",https://www.etirsah.com/az/product/1185,Stokda Var
1186,jannat,Jannat,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MEMO/MEMO---JANNAT-FOR-UNISEX.jpg,,Unisex,25.00,45.00,70.00,Memo,"berqamot, neroli, petitgreyn-sitrus-yarpağı","limon, naringi-mandarin, frangipani","müşk, müşk-sürvəsi-adaçayı, tonka-lobyası, liatris",https://www.etirsah.com/az/product/1186,Stokda Var
1187,kedu,Kedu,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MEMO/MEMO---KEDU-FOR-UNISEX.jpg,,Unisex,25.00,45.00,70.00,Memo,"naringi-mandarin, neroli, qreyfrut","freziya, pion, qızılgül, mate","ağ-müşk, mamır, küncüt",https://www.etirsah.com/az/product/1187,Stokda Var
1188,luxor-oud,Luxor Oud,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MEMO/MEMO---LUXOR-OUD-FOR-UNISEX.jpg,,Unisex,25.00,45.00,70.00,Memo,"naringi-mandarin, paçuli","adenium-səhra-qızılgülü, meyvə-notları","labdanum, aqar-ağacı-ud",https://www.etirsah.com/az/product/1188,Stokda Var
1189,marfa,Marfa,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MEMO/MEMO---MARFA-FOR-UNISEX.jpg,,Unisex,20.00,35.00,55.00,Memo,"naringi-mandarin, portağal-çiçəyi","ilanq-ilanq, tuberoza, aqava","ağ-müşk, sidr, səndəl, vanil",https://www.etirsah.com/az/product/1189,Stokda Var
1190,ocean-leather,Ocean Leather,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MEMO/MEMO---OCEAN-LEATHER-FOR-UNISEX.jpg,,Unisex,32.00,55.00,90.00,Memo,"bənövşə, naringi-mandarin, reyhan","müşk-sürvəsi-adaçayı, sidr, elemi","dəri, hind-qozu, vetivera",https://www.etirsah.com/az/product/1190,Stokda Var
1193,mercedes-benz,Mercedes-Benz,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MERCEDES-BENZ---MERCEDES-BENZ-FOR-MEN.jpg,,Kişi,15.00,25.00,35.00,Mercedes-Benz,"berqamot, limon, naringi-mandarin","bənövşə, hind-qozu, istiot, qalbanum","paçuli, vetivera, virciniya-sidri",https://www.etirsah.com/az/product/1193,Stokda Var
1194,724,724,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MFK/MFK---724-FOR-UNISEX.jpg,,Unisex,20.00,35.00,55.00,MFK,"aldehidlər, calabrian-berqamotu","misir-jasmini, ətirli-güllücə, sirinqa-çubuqluca","ağ-müşk, səndəl",https://www.etirsah.com/az/product/1194,Stokda Var
1196,a-la-rose,A La Rose,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MFK/MFK---A-LA-ROSE-FOR-WOMEN.jpg,,Qadın,20.00,35.00,55.00,MFK,"portağal, calabrian-berqamotu","bolqar-qızılgülü, bənövşə, maqnoliya, qızılgül","müşk, sidr",https://www.etirsah.com/az/product/1196,Stokda Var
1195,a-la-rose,A La Rose,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MFK/MFK---A-LA-ROSE-FOR-WOMEN.jpg,,Qadın,25.00,45.00,70.00,MFK,"portağal, calabrian-berqamotu","bolqar-qızılgülü, bənövşə, maqnoliya, qızılgül","müşk, sidr",https://www.etirsah.com/az/product/1195,Stokda Var
1201,baccarat-rouge-540,Baccarat Rouge 540,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MFK/MFK---BACCARAT-ROUGE-540-FOR-UNISEX.jpg,,Unisex,25.00,45.00,70.00,MFK,"jasmin, zəfəran","boz-ənbər, ənbər-ağacı","sidr, qətranlar",https://www.etirsah.com/az/product/1201,Stokda Var
1199,baccarat-rouge-540,Baccarat Rouge 540,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MFK/MFK---BACCARAT-ROUGE-540-FOR-UNISEX.jpg,,Unisex,32.00,55.00,90.00,MFK,"jasmin, zəfəran","boz-ənbər, ənbər-ağacı","sidr, qətranlar",https://www.etirsah.com/az/product/1199,Stokda Var
1203,gentle-fluidity-gold,Gentle Fluidity Gold,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MFK/MFK---GENTLE-FLUIDITY-GOLD-FOR-UNISEX.jpg,,Unisex,32.00,55.00,90.00,MFK,"vanil, ənbər","ağac-notları, müşk","hind-qozu, keşniş, ardıc-giləmeyvəsi",https://www.etirsah.com/az/product/1203,Stokda Var
1204,lhomme-la-rose,L'Homme À la Rose,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MFK/MFK---L%27HOMME-A-LA-ROSE.jpg,,Kişi,32.00,55.00,90.00,MFK,"damask-qızılgülü, may-qızılgülü","qreyfrut, ənbər-ağacı","labdanum, müşk-sürvəsi-adaçayı",https://www.etirsah.com/az/product/1204,Stokda Var
1205,oud-satin-mood,Oud Satin Mood,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MFK/MFK---OUD-SATIN-MOOD-FOR-UNISEX.jpg,,Unisex,32.00,55.00,90.00,MFK,"bolqar-qızılgülü, türk-qızılgülü","vanil, aqar-ağacı-ud","benzoin, bənövşə",https://www.etirsah.com/az/product/1205,Stokda Var
1206,oud-silk-mood,Oud Silk Mood,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MFK/MFK---OUD-SILK-MOOD-FOR-UNISEX.jpg,,Unisex,32.00,55.00,90.00,MFK,"berqamot, bolqar-qızılgülü, çobanyastığı","hedion, qvayak-ağacı","papirus, aqar-ağacı-ud",https://www.etirsah.com/az/product/1206,Stokda Var
1207,michael-kors,Michael Kors,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MICHAEL%20KORS/MICHAEL-KORS---MICHAEL-KORS-FOR-MEN.jpg,,Kişi,25.00,45.00,70.00,Michael Kors,"berqamot, keşniş, kəklikotu, qara-istiot, elemi, cirəgülü-anis","müşk-sürvəsi-adaçayı, büxur-ladan, zamş","ağac-notları, müşk, paçuli, səndəl",https://www.etirsah.com/az/product/1207,Stokda Var
1208,michael-kors-white,Michael Kors White,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MICHAEL%20KORS/MICHAEL-KORS---MICHAEL-KORS-WHITE-FOR-WOMEN.jpg,,Qadın,25.00,45.00,70.00,Michael Kors,"aldehidlər, bənövşə-yarpağı, freziya, ilanq-ilanq, yaşıl-notlar","pion, qardeniya, tuberoza, misir-jasmini","ağ-müşk, sidr, tonka-lobyası, vanil, ənbər",https://www.etirsah.com/az/product/1208,Stokda Var
1209,rose-radiant-gold,Rose Radiant Gold,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MICHAEL%20KORS/MICHAEL-KORS---ROSE-RADIANT-GOLD-FOR-WOMEN.jpg,,Qadın,25.00,45.00,70.00,Michael Kors,ədviyyatlar,çiçək-notları,müşk,https://www.etirsah.com/az/product/1209,Stokda Var
1211,sexy-rio-de-janeiro,Sexy Rio de Janeiro,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MICHAEL%20KORS/MICHAEL-KORS---SEXY-RIO-DE-JANEIRO-FOR-WOMEN.jpg,,Qadın,20.00,35.00,55.00,Michael Kors,manqo,"jasmin, doqquzdon",vanil,https://www.etirsah.com/az/product/1211,Stokda Var
1212,sexy-ruby,Sexy Ruby,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MICHAEL%20KORS/MICHAEL-KORS---SEXY-RUBY-FOR-WOMEN.jpg,,Qadın,20.00,35.00,55.00,Michael Kors,"moruq, ərik","qızılgül, ərəb-jasmini",kaşmir-ağacı,https://www.etirsah.com/az/product/1212,Stokda Var
1215,missoni-parfum-pour-homme,Missoni Parfum Pour Homme,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MISSONI---MISSONI-PARFUM-POUR-HOMME.jpg,,Kişi,20.00,35.00,55.00,Missoni,"lavanda, limon, qreyfrut","alma, jasmin, zəncəfil","müşk, palıd, sidr, səndəl, tozağacı",https://www.etirsah.com/az/product/1215,Stokda Var
1216,miu-miu,Miu Miu,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MIU-MIU---MIU-MIU-FOR-WOMEN.jpg,,Qadın,15.00,25.00,35.00,Miu Miu,"berqamot, limon, inciçiçəyi","jasmin, qızılgül, şaftalı, yaşıl-notlar, qara-qarağat","ağ-müşk, akigalawood",https://www.etirsah.com/az/product/1216,Stokda Var
1217,cuir,Cuir,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MONA-DI-ORIO---CUIR-FOR-UNISEX.jpg,,Unisex,20.00,35.00,55.00,Mona di Orio,"hil, cirəgülü-anis","dəri, ardıc","opoponaks, kastoreum",https://www.etirsah.com/az/product/1217,Stokda Var
1218,moncler-pour-homme,Moncler pour Homme,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MONCLER---MONCLER-POUR-HOMME.jpg,,Kişi,20.00,35.00,55.00,Moncler,"müşk-sürvəsi-adaçayı, yaşıl-notlar",şam-ağacı,"sidr, səndəl, vetivera, ənbər",https://www.etirsah.com/az/product/1218,Stokda Var
1219,amber-spices,Amber & Spices,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MONTALE/MONTALE---AMBER-%26-SPICES-FOR-UNISEX.jpg,,Unisex,20.00,35.00,55.00,Montale,"hind-qozu, qızılgül","zirə, aqar-ağacı-ud","səndəl, ənbər, eben-ağacı",https://www.etirsah.com/az/product/1219,Stokda Var
1220,aoud-damascus,Aoud Damascus,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MONTALE/MONTALE---AOUD-DAMASCUS-FOR-WOMEN.jpg,,Qadın,20.00,35.00,55.00,Montale,olibanum,"qızılgül, aqar-ağacı-ud, aspir-yalançı-zəfəran",gurjun-balzamı,https://www.etirsah.com/az/product/1220,Stokda Var
1221,aoud-flowers,Aoud Flowers,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MONTALE/MONTALE---AOUD-FLOWERS-FOR-MEN.jpg,,Kişi,25.00,45.00,70.00,Montale,"berqamot, aqar-ağacı-ud","qızılgül, ətirşah","müşk, quayak-ağacı, tik-ağacı",https://www.etirsah.com/az/product/1221,Stokda Var
1222,aoud-forest,Aoud Forest,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MONTALE/MONTALE---AOUD-FOREST-FOR-UNISEX.jpg,,Unisex,20.00,35.00,55.00,Montale,"limon, qreyfrut, aqar-ağacı-ud","dəniz-suyu, qızılgül, rozmarin","müşk, zəncəfil, ənbər",https://www.etirsah.com/az/product/1222,Stokda Var
1223,aoud-jasmine,Aoud Jasmine,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MONTALE/MONTALE---AOUD-JASMINE-FOR-UNISEX.jpg,,Unisex,20.00,35.00,55.00,Montale,"alma, armud, naringi-mandarin","jasmin, qızılgül, aqar-ağacı-ud","müşk, ənbər",https://www.etirsah.com/az/product/1223,Stokda Var
1224,aoud-lagoon,Aoud Lagoon,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MONTALE/MONTALE---AOUD-LAGOON-FOR-UNISEX.jpg,,Unisex,20.00,35.00,55.00,Montale,"naringi-mandarin, osmantus","tiare, lotus","vetivera, qvayak-ağacı, mamır",https://www.etirsah.com/az/product/1224,Stokda Var
1226,aoud-lime,Aoud Lime,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MONTALE/MONTALE---AOUD-LIME-FOR-UNISEX.jpg,,Unisex,20.00,35.00,55.00,Montale,"ənbər, aqar-ağacı-ud","paçuli, qızılgül, süsən","səndəl, zəfəran",https://www.etirsah.com/az/product/1226,Stokda Var
1227,aoud-musk,Aoud Musk,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MONTALE/MONTALE---AOUD-MUSK-FOR-UNISEX.jpg,,Unisex,20.00,35.00,55.00,Montale,"müşk, aqar-ağacı-ud","zəfəran, eben-ağacı","vetivera, ənbər",https://www.etirsah.com/az/product/1227,Stokda Var
1229,aoud-safran,Aoud Safran,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MONTALE/MONTALE---AOUD-SAFRAN-%28ZAAFARAN%29-FOR-UNISEX.jpg,,Unisex,38.00,70.00,110.00,Montale,zəfəran,qızılgül,aqar-ağacı-ud,https://www.etirsah.com/az/product/1229,Stokda Var
1230,arabians,Arabians,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MONTALE/MONTALE---ARABIANS-FOR-UNISEX.jpg,,Unisex,20.00,35.00,55.00,Montale,"hil, kəklikotu, lavanda","paçuli, qızılgül, vetivera","dəri, müşk, boz-ənbər, aqar-ağacı-ud",https://www.etirsah.com/az/product/1230,Stokda Var
1231,arabians-tonka,Arabians Tonka,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MONTALE/MONTALE---ARABIANS-TONKA-FOR-UNISEX.jpg,,Unisex,32.00,55.00,90.00,Montale,"berqamot, zəfəran","bolqar-qızılgülü, aqar-ağacı-ud","ağ-müşk, palıd-mamırı, tonka-lobyası, ənbər, şəkər-qamışı",https://www.etirsah.com/az/product/1231,Stokda Var
1232,black-aoud,Black Aoud,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MONTALE/MONTALE---BLACK-AOUD-FOR-MEN.jpg,,Kişi,32.00,55.00,90.00,Montale,qızılgül,"müşk, fransız-labdanumu","naringi-mandarin, paçuli, aqar-ağacı-ud",https://www.etirsah.com/az/product/1232,Stokda Var
1235,black-musk,Black Musk,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MONTALE/MONTALE---BLACK-MUSK-FOR-UNISEX.jpg,,Unisex,25.00,45.00,70.00,Montale,"hind-qozu, qara-istiot","dəri, tik-ağacı","müşk, paçuli, səndəl, ənbər",https://www.etirsah.com/az/product/1235,Stokda Var
1236,boise-fruite,Boise Fruite,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MONTALE/MONTALE---BOISE-FRUITE-FOR-UNISEX.jpg,,Unisex,25.00,45.00,70.00,Montale,"vetivera, petitgreyn-sitrus-yarpağı","berqamot, səndəl","bənövşə-yarpağı, laym",https://www.etirsah.com/az/product/1236,Stokda Var
1237,candy-rose,Candy Rose,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MONTALE/MONTALE---CANDY-ROSE-FOR-WOMEN.jpg,,Qadın,20.00,35.00,55.00,Montale,"liçi, moruq, naringi-mandarin, qan-portağalı, qara-qarağat","jasmin, paçuli, qızılgül, inciçiçəyi","ağ-müşk, portağal-çiçəyi, vanil",https://www.etirsah.com/az/product/1237,Stokda Var
1239,chocolate-greedy,Chocolate Greedy,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MONTALE/MONTALE---CHOCOLATE-GREEDY-FOR-UNISEX.jpg,,Unisex,15.00,25.00,35.00,Montale,"qəhvə, kakao","acı-portağal, tonka-lobyası","quru-meyvələr, vanil",https://www.etirsah.com/az/product/1239,Stokda Var
1240,crystal-flowers,Crystal Flowers,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MONTALE/MONTALE---CRYSTAL-FLOWERS-FOR-UNISEX.jpg,,Unisex,20.00,35.00,55.00,Montale,qızılgül,"naringi-mandarin, inciçiçəyi","müşk, ənbər",https://www.etirsah.com/az/product/1240,Stokda Var
1241,dark-aoud,Dark Aoud,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MONTALE/MONTALE---DARK-AOUD-FOR-UNISEX.jpg,,Unisex,25.00,45.00,70.00,Montale,səndəl,aqar-ağacı-ud,aqar-ağacı-ud,https://www.etirsah.com/az/product/1241,Stokda Var
1242,intense-cafe,Intense Cafe,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MONTALE/MONTALE---INTENSE-CAFE-FOR-UNISEX.jpg,,Unisex,25.00,45.00,70.00,Montale,çiçək-notları,"qızılgül, qəhvə","ağ-müşk, vanil, ənbər",https://www.etirsah.com/az/product/1242,Stokda Var
1244,kabul-aoud,Kabul Aoud,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MONTALE/MONTALE---KABUL-AOUD-FOR-UNISEX.jpg,,Unisex,32.00,55.00,90.00,Montale,"qəhvə, mirra","kəklikotu, büxur-ladan","paçuli, sidr, qvayak-ağacı",https://www.etirsah.com/az/product/1244,Stokda Var
1245,moon-aoud,Moon Aoud,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MONTALE/MONTALE---MOON-AOUD-FOR-UNISEX.jpg,,Unisex,25.00,45.00,70.00,Montale,"qızılgül, zəfəran, aqar-ağacı-ud","dəri, paçuli, vetivera","səndəl, ənbər",https://www.etirsah.com/az/product/1245,Stokda Var
1246,mukhallat,Mukhallat,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MONTALE/MONTALE---MUKHALLAT-FOR-UNISEX.jpg,,Unisex,20.00,35.00,55.00,Montale,badam,çiyələk,"müşk, vanil, peru-balzamı",https://www.etirsah.com/az/product/1246,Stokda Var
1247,musk-to-musk,Musk to Musk,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MONTALE/MONTALE---MUSK-TO-MUSK-FOR-UNISEX.jpg,,Unisex,20.00,35.00,55.00,Montale,"ağac-notları, müşk","hind-qozu, aqar-ağacı-ud","ənbər, tik-ağacı",https://www.etirsah.com/az/product/1247,Stokda Var
1248,oudmazing,Oudmazing,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MONTALE/MONTALE---OUDMAZING-FOR-UNISEX.jpg,,Unisex,20.00,35.00,55.00,Montale,"armud, berqamot, portağal, əncir, aqar-ağacı-ud","süsən-kökü, misir-jasmini, paçuli-yarpağı","ağ-müşk, dəri, üzüm, madaqaskar-vanili",https://www.etirsah.com/az/product/1248,Stokda Var
1249,pink-extasy,Pink Extasy,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MONTALE/MONTALE---PINK-EXTASY-FOR-WOMEN.jpg,,Qadın,20.00,35.00,55.00,Montale,"portağal, qara-istiot, tanqerin","jasmin, portağal-çiçəyi, süsən, türk-qızılgülü","ağ-müşk, moruq, şaftalı, vanil",https://www.etirsah.com/az/product/1249,Stokda Var
1250,red-aoud,Red Aoud,https://www.etirsah.com/storage/photos/shares/etirler_en_son/M%20brendleri/MONTALE/MONTALE---RED-AOUD-FOR-UNISEX.jpg,,Unisex,32.00,55.00,90.00,Montale,"istiot, aqar-ağacı-ud","qızılgül, zirə, zəfəran","süsən-kökü, səndəl, vetivera",https://www.etirsah.com/az/product/1250,Stokda Var
